ID	mRNA	ORF_strand	ORF_frame	ORF_start	ORF_end	ORF	Fickett	Hexamer	Coding_prob
TCONS_00000195_ORF_1_ORF_5	1986	+	2	1883	1984	102	0.982	0.0171241999668681	0.0353253162477275
TCONS_00000195_ORF_1_ORF_6	1986	+	2	164	214	51	1.1862	0.145309831869569	0.0834788509654934
TCONS_00000182_ORF_1_ORF_1	1632	+	1	418	1272	855	1.2235	0.578586634477941	0.999915294443564
TCONS_00000182_ORF_1_ORF_2	1632	+	1	1477	1629	153	0.4051	-0.264145343806145	0.00163790914138801
TCONS_00000182_ORF_1_ORF_3	1632	+	3	345	497	153	1.2366	0.0522794995784403	0.164348737058701
TCONS_00000182_ORF_1_ORF_4	1632	+	3	69	215	147	0.4215	-0.0908640200865929	0.00462441648546984
TCONS_00000182_ORF_1_ORF_5	1632	+	2	470	571	102	1.2025	0.000219820114411112	0.0672161266621576
TCONS_00000182_ORF_1_ORF_6	1632	+	2	830	931	102	1.0548	-0.160787015273938	0.016040922806599
TCONS_00000182_ORF_1_ORF_7	1632	+	2	1256	1348	93	1.144	0.00611592737204929	0.0523104464904155
TCONS_00000182_ORF_1_ORF_8	1632	+	2	1082	1159	78	1.1628	-0.249923637370653	0.010419933224791
TCONS_00000182_ORF_1_ORF_9	1632	+	1	25	96	72	0.443	-0.212652128348717	0.0010314210705821
TCONS_00000182_ORF_1_ORF_10	1632	+	2	617	685	69	1.2508	-0.350113020144447	0.00697186462684815
TCONS_00000182_ORF_1_ORF_11	1632	+	2	1181	1243	63	1.085	0.00691755255042841	0.0313410495442927
TCONS_00000182_ORF_1_ORF_12	1632	+	1	280	333	54	0.5176	-0.0740833316400357	0.00252462750789496
TCONS_00000199_ORF_1_ORF_1	3994	+	1	1888	3573	1686	1.1668	0.452523141999052	0.999999976898429
TCONS_00000199_ORF_1_ORF_2	3994	+	2	461	808	348	0.7192	-0.0928732286917184	0.096346007936426
TCONS_00000199_ORF_1_ORF_3	3994	+	2	2435	2728	294	1.3082	-0.178345379923642	0.209005850001534
TCONS_00000199_ORF_1_ORF_4	3994	+	1	3631	3888	258	0.7479	-0.171055852626988	0.0260611218575384
TCONS_00000199_ORF_1_ORF_5	3994	+	2	3470	3691	222	0.7346	-0.167832002638062	0.0171248845211997
TCONS_00000199_ORF_1_ORF_6	3994	+	3	3765	3974	210	0.6378	0.171801869495054	0.0789356328114286
TCONS_00000199_ORF_1_ORF_7	3994	+	2	2903	3100	198	0.9742	0.0504435405455049	0.102664912798492
TCONS_00000199_ORF_1_ORF_8	3994	+	3	60	236	177	0.8511	-0.0462663832999057	0.0318573244790319
TCONS_00000199_ORF_1_ORF_9	3994	+	2	47	211	165	0.926	0.0401280772497575	0.0591945159558004
TCONS_00000199_ORF_1_ORF_10	3994	+	2	3116	3262	147	1.217	-0.168517117951676	0.0380420557979634
TCONS_00000199_ORF_1_ORF_11	3994	+	1	805	912	108	1.0352	-0.00321910663365899	0.0359080649190553
TCONS_00000199_ORF_1_ORF_12	3994	+	1	187	282	96	0.7268	-0.0551388634181728	0.00814115269747187
TCONS_00000199_ORF_1_ORF_13	3994	+	1	1039	1113	75	0.5924	-0.132168327204547	0.00255198439874378
TCONS_00000199_ORF_1_ORF_14	3994	+	1	1429	1500	72	1.2096	0.012195324491546	0.0475045108265811
TCONS_00000199_ORF_1_ORF_15	3994	+	3	1590	1655	66	0.9268	-0.354650111870399	0.00189551674314635
TCONS_00000199_ORF_1_ORF_16	3994	+	1	37	99	63	0.4201	-0.178382306990283	0.00093225725718583
TCONS_00000266_ORF_1_ORF_1	6021	+	3	249	1769	1521	1.2164	0.322649554023309	0.999999696869917
TCONS_00000266_ORF_1_ORF_2	6021	+	2	2162	3430	1269	1.223	0.495770358010396	0.999998262514984
TCONS_00000266_ORF_1_ORF_3	6021	+	1	3445	3831	387	1.2624	0.417197585888284	0.95497357703316
TCONS_00000266_ORF_1_ORF_4	6021	+	1	910	1191	282	1.2924	-0.110926362521288	0.227642133527632
TCONS_00000266_ORF_1_ORF_5	6021	+	2	5291	5563	273	1.244	0.538040527220863	0.920481237166239
TCONS_00000266_ORF_1_ORF_6	6021	+	1	4906	5172	267	1.1837	0.0238110300025289	0.279574323453929
TCONS_00000266_ORF_1_ORF_7	6021	+	2	4700	4885	186	0.7566	-0.080785554663675	0.0187102883523619
TCONS_00000266_ORF_1_ORF_8	6021	+	1	607	780	174	1.0204	-0.0477104063025999	0.0481550787067956
TCONS_00000266_ORF_1_ORF_9	6021	+	3	2100	2249	150	1.2808	-0.100939833452893	0.0642930392207434
TCONS_00000266_ORF_1_ORF_10	6021	+	1	1615	1749	135	0.8049	0.0204731786336324	0.0229906513770382
TCONS_00000266_ORF_1_ORF_11	6021	+	1	5890	6021	132	0.7452	-0.539638775621768	0.000618446083655679
TCONS_00000266_ORF_1_ORF_12	6021	+	3	4167	4292	126	1.1415	0.120671072601602	0.110883009764557
TCONS_00000266_ORF_1_ORF_13	6021	+	3	4518	4643	126	0.9032	-0.289199979884218	0.00453933858075952
TCONS_00000266_ORF_1_ORF_14	6021	+	3	2928	3047	120	0.7966	0.0631955224246687	0.0244448694666574
TCONS_00000266_ORF_1_ORF_15	6021	+	2	1061	1174	114	1.1711	-0.149949811887152	0.0228391990488938
TCONS_00000266_ORF_1_ORF_16	6021	+	3	4047	4157	111	0.7596	0.0261217559136619	0.0156764390906732
TCONS_00000266_ORF_1_ORF_17	6021	+	1	1366	1464	99	0.8505	-0.224487233811397	0.00414595995709021
TCONS_00000266_ORF_1_ORF_18	6021	+	1	2353	2439	87	1.0875	0.0279991782484607	0.0367355254421727
TCONS_00000266_ORF_1_ORF_19	6021	+	1	4345	4431	87	0.8637	0.0398834337501974	0.0185977221856619
TCONS_00000266_ORF_1_ORF_20	6021	+	2	4163	4243	81	1.1486	0.03068631658466	0.0428283585534402
TCONS_00000266_ORF_1_ORF_21	6021	+	2	3695	3772	78	1.0113	-0.140499291028732	0.00944814686934331
TCONS_00000266_ORF_1_ORF_22	6021	+	3	3051	3128	78	0.9657	-0.221589747901048	0.00495833905101346
TCONS_00000266_ORF_1_ORF_23	6021	+	1	4240	4314	75	1.15	0.0447212249470901	0.0437756254360108
TCONS_00000266_ORF_1_ORF_24	6021	+	3	1956	2030	75	1.0358	-0.240181416964449	0.00545121827499122
TCONS_00000266_ORF_1_ORF_25	6021	+	3	4428	4484	57	0.7435	-0.104246746305239	0.0037190935621166
TCONS_00000266_ORF_1_ORF_26	6021	+	2	1400	1450	51	0.8134	-0.277523426583955	0.00154959677727487
TCONS_00000157_ORF_1_ORF_1	3517	+	3	660	2582	1923	1.2252	0.499858598531173	0.999999999025982
TCONS_00000157_ORF_1_ORF_2	3517	+	1	169	759	591	1.2554	0.428710949117688	0.996009268906409
TCONS_00000157_ORF_1_ORF_3	3517	+	1	3100	3420	321	0.593	-0.00656133686829492	0.0812349025216802
TCONS_00000157_ORF_1_ORF_4	3517	+	2	845	1069	225	1.2082	0.188704180744371	0.451628752571025
TCONS_00000157_ORF_1_ORF_5	3517	+	1	1912	2109	198	1.0037	0.0045809230302914	0.0896088755595013
TCONS_00000157_ORF_1_ORF_6	3517	+	1	2323	2445	123	1.1988	-0.0167395734692894	0.0682210798483015
TCONS_00000157_ORF_1_ORF_7	3517	+	2	545	631	87	1.0447	-0.00723034200860571	0.0295806600921535
TCONS_00000157_ORF_1_ORF_8	3517	+	2	3428	3505	78	1.1873	0.0255741824703966	0.0521207209138004
TCONS_00000157_ORF_1_ORF_9	3517	+	1	760	825	66	1.0855	-0.261217670840167	0.00590418418569024
TCONS_00000157_ORF_1_ORF_10	3517	+	3	3012	3065	54	0.6043	-0.182220122634078	0.0015941404602948
TCONS_00000193_ORF_1_ORF_1	1722	+	1	1	1722	1722	1.1219	0.47146575106145	0.999999985812071
TCONS_00000193_ORF_1_ORF_2	1722	+	2	1052	1249	198	0.9742	0.0504435405455049	0.114722774635968
TCONS_00000193_ORF_1_ORF_3	1722	+	2	1265	1411	147	1.217	-0.168517117951676	0.0428726734383432
TCONS_00000193_ORF_1_ORF_4	1722	+	2	1619	1720	102	0.982	0.0171241999668681	0.0358219345233899
TCONS_00000193_ORF_1_ORF_5	1722	+	2	164	214	51	1.1862	0.145309831869569	0.0845930686597985
TCONS_00000229_ORF_1_ORF_1	839	+	1	40	348	309	1.0986	0.63785530425665	0.962322473493285
TCONS_00000229_ORF_1_ORF_2	839	+	2	164	373	210	0.8692	-0.0220235954124495	0.0652278759211833
TCONS_00000229_ORF_1_ORF_3	839	+	3	231	425	195	1.0529	-0.088475965688002	0.069123017100768
TCONS_00000229_ORF_1_ORF_4	839	+	1	493	594	102	1.0453	0.236410343052871	0.155066362745773
TCONS_00000015_ORF_2_ORF_1	3050	+	1	898	1437	540	0.7583	0.104012196956881	0.784292739267779
TCONS_00000015_ORF_2_ORF_2	3050	+	2	1397	1873	477	1.1994	0.541766074756296	0.991532240983156
TCONS_00000015_ORF_2_ORF_3	3050	+	3	2391	2711	321	0.593	-0.00656133686829492	0.0831666506314887
TCONS_00000015_ORF_2_ORF_4	3050	+	2	527	700	174	0.7404	-0.0581197802429992	0.0208476458653428
TCONS_00000015_ORF_2_ORF_5	3050	+	3	1164	1319	156	1.1284	-0.00225213666793835	0.0851531846977053
TCONS_00000015_ORF_2_ORF_6	3050	+	2	2909	3031	123	0.6717	-0.0271508814894115	0.0113298767782512
TCONS_00000015_ORF_2_ORF_7	3050	+	3	1614	1736	123	1.1988	-0.0167395734692894	0.0698668952469132
TCONS_00000015_ORF_2_ORF_8	3050	+	1	757	858	102	1.0249	-0.251426012512518	0.00778852520110985
TCONS_00000015_ORF_2_ORF_9	3050	+	2	368	457	90	0.971	-0.00536888613901518	0.0247420341713944
TCONS_00000015_ORF_2_ORF_10	3050	+	1	2719	2796	78	1.1873	0.0255741824703966	0.0534003796624143
TCONS_00000015_ORF_2_ORF_11	3050	+	3	822	881	60	0.8616	0.0375705593190573	0.0158847288100927
TCONS_00000015_ORF_2_ORF_12	3050	+	2	2303	2356	54	0.6043	-0.182220122634078	0.00163541984160242
TCONS_00000008_ORF_1_ORF_1	3753	+	3	660	2576	1917	1.2252	0.489210395107992	0.999999998874353
TCONS_00000008_ORF_1_ORF_2	3753	+	1	169	759	591	1.2554	0.428710949117688	0.995957502669241
TCONS_00000008_ORF_1_ORF_3	3753	+	1	3094	3414	321	0.593	-0.00656133686829492	0.0802743205044247
TCONS_00000008_ORF_1_ORF_4	3753	+	2	845	1036	192	1.1902	0.131552678385882	0.271882936068198
TCONS_00000008_ORF_1_ORF_5	3753	+	1	1879	2061	183	0.9067	0.0529572207371536	0.073101710109814
TCONS_00000008_ORF_1_ORF_6	3753	+	1	2317	2439	123	1.1988	-0.0167395734692894	0.0674030935372398
TCONS_00000008_ORF_1_ORF_7	3753	+	3	3612	3734	123	0.6717	-0.0271508814894115	0.0109061332945557
TCONS_00000008_ORF_1_ORF_8	3753	+	2	545	631	87	1.0447	-0.00723034200860571	0.0292114564476059
TCONS_00000008_ORF_1_ORF_9	3753	+	2	3422	3499	78	1.1873	0.0255741824703966	0.0514851148369813
TCONS_00000008_ORF_1_ORF_10	3753	+	1	760	825	66	1.0855	-0.261217670840167	0.00582871761993841
TCONS_00000008_ORF_1_ORF_11	3753	+	3	3006	3059	54	0.6043	-0.182220122634078	0.00157367714089827
TCONS_00000289_ORF_3_ORF_1	3157	+	3	798	1727	930	0.6527	0.21000165125909	0.997341664788747
TCONS_00000289_ORF_3_ORF_2	3157	+	3	2118	2792	675	0.8625	0.00730144622715993	0.928752053530106
TCONS_00000289_ORF_3_ORF_3	3157	+	2	299	958	660	1.2202	0.444713279477335	0.998143579252621
TCONS_00000289_ORF_3_ORF_4	3157	+	1	2233	2619	387	0.7889	0.289717834425921	0.69118259623482
TCONS_00000289_ORF_3_ORF_5	3157	+	2	1739	2077	339	0.4783	-0.103427891040166	0.0396286045837595
TCONS_00000289_ORF_3_ORF_6	3157	+	1	2677	2934	258	0.7479	-0.171055852626988	0.027251681733023
TCONS_00000289_ORF_3_ORF_7	3157	+	2	2516	2737	222	0.7346	-0.167832002638062	0.0179147161137957
TCONS_00000289_ORF_3_ORF_8	3157	+	1	1336	1545	210	0.888	0.0813129081354383	0.10932703973844
TCONS_00000289_ORF_3_ORF_9	3157	+	3	2811	3020	210	0.6378	0.171801869495054	0.0823374716826965
TCONS_00000289_ORF_3_ORF_10	3157	+	3	1743	1847	105	0.9464	-0.12961260641339	0.0127298548599013
TCONS_00000289_ORF_3_ORF_11	3157	+	1	1	66	66	0.9268	-0.354650111870399	0.00198435962109138
TCONS_00000234_ORF_1_ORF_1	5454	+	1	1285	4992	3708	1.2391	0.451123205823505	1
TCONS_00000234_ORF_1_ORF_2	5454	+	2	137	556	420	0.766	0.0756702956818548	0.418499683225134
TCONS_00000234_ORF_1_ORF_3	5454	+	2	2123	2413	291	0.8708	0.0129903409031774	0.142918379262883
TCONS_00000234_ORF_1_ORF_4	5454	+	2	1418	1699	282	1.2924	-0.110926362521288	0.233154529210891
TCONS_00000234_ORF_1_ORF_5	5454	+	2	1115	1288	174	1.0204	-0.0477104063025999	0.0496002797840768
TCONS_00000234_ORF_1_ORF_6	5454	+	2	2483	2632	150	1.2808	-0.100939833452893	0.0661888844279616
TCONS_00000234_ORF_1_ORF_7	5454	+	3	5319	5453	135	0.7523	-0.542820152214043	0.000663140912627146
TCONS_00000234_ORF_1_ORF_8	5454	+	2	3311	3430	120	0.7966	0.0631955224246687	0.0251973310150824
TCONS_00000234_ORF_1_ORF_9	5454	+	3	1569	1682	114	1.1711	-0.149949811887152	0.0235434276872353
TCONS_00000234_ORF_1_ORF_10	5454	+	2	1874	1972	99	0.8505	-0.224487233811397	0.00427631979705848
TCONS_00000234_ORF_1_ORF_11	5454	+	3	2736	2822	87	1.0875	0.0279991782484607	0.0378516384778905
TCONS_00000234_ORF_1_ORF_12	5454	+	2	3434	3511	78	0.9657	-0.221589747901048	0.00511411104218727
TCONS_00000234_ORF_1_ORF_13	5454	+	2	4223	4300	78	1.0113	-0.140499291028732	0.00974359019118957
TCONS_00000234_ORF_1_ORF_14	5454	+	3	678	752	75	0.8393	0.0394803513820208	0.0154334427748895
TCONS_00000234_ORF_1_ORF_15	5454	+	3	1908	1958	51	0.8134	-0.277523426583955	0.00159845119374995
TCONS_00000267_ORF_1_ORF_1	5535	+	1	2482	4482	2001	1.2458	0.502923075499452	0.999999999584359
TCONS_00000267_ORF_1_ORF_2	5535	+	3	249	1769	1521	1.2164	0.322649554023309	0.999999704841046
TCONS_00000267_ORF_1_ORF_3	5535	+	1	910	1191	282	1.2924	-0.110926362521288	0.232361388965316
TCONS_00000267_ORF_1_ORF_4	5535	+	2	2162	2410	249	0.7398	0.224938692885556	0.19294180349413
TCONS_00000267_ORF_1_ORF_5	5535	+	3	4809	5012	204	0.5705	-0.0682473493851596	0.0134239700371037
TCONS_00000267_ORF_1_ORF_6	5535	+	1	607	780	174	1.0204	-0.0477104063025999	0.0493913332287386
TCONS_00000267_ORF_1_ORF_7	5535	+	3	2100	2249	150	1.2808	-0.100939833452893	0.0659149031894621
TCONS_00000267_ORF_1_ORF_8	5535	+	1	1615	1749	135	0.8049	0.0204731786336324	0.0235968911930986
TCONS_00000267_ORF_1_ORF_9	5535	+	1	5404	5535	132	0.7452	-0.539638775621768	0.000635137375318314
TCONS_00000267_ORF_1_ORF_10	5535	+	2	2870	2989	120	0.7966	0.0631955224246687	0.0250884708301586
TCONS_00000267_ORF_1_ORF_11	5535	+	2	1061	1174	114	1.1711	-0.149949811887152	0.0234415410430173
TCONS_00000267_ORF_1_ORF_12	5535	+	2	4685	4789	105	0.6934	-0.121790273688742	0.00493699947468537
TCONS_00000267_ORF_1_ORF_13	5535	+	1	1366	1464	99	0.8505	-0.224487233811397	0.00425745002901868
TCONS_00000267_ORF_1_ORF_14	5535	+	2	2993	3070	78	0.9657	-0.221589747901048	0.00509156332456251
TCONS_00000267_ORF_1_ORF_15	5535	+	2	3824	3901	78	1.0113	-0.140499291028732	0.00970083048184367
TCONS_00000267_ORF_1_ORF_16	5535	+	1	4909	4983	75	0.7068	-0.379750417713284	0.000775781148269106
TCONS_00000267_ORF_1_ORF_17	5535	+	3	1956	2030	75	1.0358	-0.240181416964449	0.00559761108859449
TCONS_00000267_ORF_1_ORF_18	5535	+	2	1400	1450	51	0.8134	-0.277523426583955	0.00159137895322018
TCONS_00000112_ORF_1_ORF_1	3461	+	1	181	2526	2346	1.2576	0.526360897601088	0.99999999999349
TCONS_00000112_ORF_1_ORF_2	3461	+	2	3044	3364	321	0.593	-0.00656133686829492	0.0814643704515608
TCONS_00000112_ORF_1_ORF_3	3461	+	3	762	986	225	1.2082	0.188704180744371	0.452389318420308
TCONS_00000112_ORF_1_ORF_4	3461	+	2	1829	2011	183	0.9067	0.0529572207371536	0.0741940054213407
TCONS_00000112_ORF_1_ORF_5	3461	+	2	2267	2389	123	1.1988	-0.0167395734692894	0.0684165244560243
TCONS_00000112_ORF_1_ORF_6	3461	+	2	557	643	87	1.0447	-0.00723034200860571	0.029668929685518
TCONS_00000112_ORF_1_ORF_7	3461	+	3	3372	3449	78	1.1873	0.0255741824703966	0.0522726276963191
TCONS_00000112_ORF_1_ORF_8	3461	+	2	677	742	66	1.0855	-0.261217670840167	0.0059222336195626
TCONS_00000112_ORF_1_ORF_9	3461	+	1	2956	3009	54	0.6043	-0.182220122634078	0.0015990350343488
TCONS_00000298_ORF_1_ORF_1	4467	+	3	1269	4013	2745	1.2551	0.474497449803991	0.999999999999891
TCONS_00000298_ORF_1_ORF_2	4467	+	2	431	1573	1143	1.1157	0.354990240163401	0.999977778750408
TCONS_00000298_ORF_1_ORF_3	4467	+	3	564	845	282	1.2924	-0.110926362521288	0.242969910887857
TCONS_00000298_ORF_1_ORF_4	4467	+	3	261	434	174	1.0204	-0.0477104063025999	0.0522145132783048
TCONS_00000298_ORF_1_ORF_5	4467	+	1	1462	1611	150	1.2808	-0.100939833452893	0.0696133965200392
TCONS_00000298_ORF_1_ORF_6	4467	+	2	4340	4465	126	0.7896	-0.559419681743351	0.000650848462106035
TCONS_00000298_ORF_1_ORF_7	4467	+	1	2290	2409	120	0.7966	0.0631955224246687	0.0265613277515824
TCONS_00000298_ORF_1_ORF_8	4467	+	1	715	828	114	1.1711	-0.149949811887152	0.0248201739478957
TCONS_00000298_ORF_1_ORF_9	4467	+	3	1020	1118	99	0.8505	-0.224487233811397	0.00451305123745384
TCONS_00000298_ORF_1_ORF_10	4467	+	2	1715	1801	87	1.0875	0.0279991782484607	0.0398726264530634
TCONS_00000298_ORF_1_ORF_11	4467	+	1	2413	2490	78	0.9657	-0.221589747901048	0.00539697012299629
TCONS_00000298_ORF_1_ORF_12	4467	+	1	3244	3321	78	1.0113	-0.140499291028732	0.0102798578577506
TCONS_00000298_ORF_1_ORF_13	4467	+	1	1054	1104	51	0.8134	-0.277523426583955	0.00168719053862495
TCONS_00000284_ORF_1_ORF_1	2871	+	2	299	1657	1359	1.0401	0.377782260975277	0.999997947028842
TCONS_00000284_ORF_1_ORF_2	2871	+	2	2048	2623	576	0.9987	-0.0142588262197837	0.859896987272949
TCONS_00000284_ORF_1_ORF_3	2871	+	1	1669	2007	339	0.4783	-0.103427891040166	0.0402297508612638
TCONS_00000284_ORF_1_ORF_4	2871	+	3	798	1091	294	1.3082	-0.178345379923642	0.219368061336258
TCONS_00000284_ORF_1_ORF_5	2871	+	3	2163	2450	288	0.913	0.352613693772932	0.627896909310298
TCONS_00000284_ORF_1_ORF_6	2871	+	3	2508	2765	258	0.7479	-0.171055852626988	0.0276704857854427
TCONS_00000284_ORF_1_ORF_7	2871	+	1	2347	2568	222	0.7346	-0.167832002638062	0.0181927132230939
TCONS_00000284_ORF_1_ORF_8	2871	+	2	2642	2851	210	0.6378	0.171801869495054	0.0835301403562072
TCONS_00000284_ORF_1_ORF_9	2871	+	3	1266	1475	210	0.888	0.0813129081354383	0.110863425107551
TCONS_00000284_ORF_1_ORF_10	2871	+	2	1673	1777	105	0.9464	-0.12961260641339	0.0129284534603332
TCONS_00000284_ORF_1_ORF_11	2871	+	1	1	66	66	0.9268	-0.354650111870399	0.00201565989991487
TCONS_00000156_ORF_1_ORF_1	3139	+	3	750	2672	1923	1.1236	0.467159971231265	0.99999999834863
TCONS_00000156_ORF_1_ORF_2	3139	+	1	169	1032	864	1.1682	0.416706209266797	0.999731217889642
TCONS_00000156_ORF_1_ORF_3	3139	+	1	2002	2199	198	1.0037	0.0045809230302914	0.0913141464464789
TCONS_00000156_ORF_1_ORF_4	3139	+	1	2413	2535	123	1.1988	-0.0167395734692894	0.0695504319026348
TCONS_00000156_ORF_1_ORF_5	3139	+	2	545	631	87	1.0447	-0.00723034200860571	0.0301814559476812
TCONS_00000156_ORF_1_ORF_6	3139	+	2	665	730	66	1.0855	-0.261217670840167	0.00602708734009194
TCONS_00000009_ORF_1_ORF_1	4895	+	2	3158	3718	561	1.1826	0.480203883052777	0.994348178494667
TCONS_00000009_ORF_1_ORF_2	4895	+	1	2659	3198	540	0.7583	0.104012196956881	0.766686764932647
TCONS_00000009_ORF_1_ORF_3	4895	+	3	4236	4556	321	0.593	-0.00656133686829492	0.0757710873703324
TCONS_00000009_ORF_1_ORF_4	4895	+	3	1455	1769	315	0.8323	0.248988417363516	0.451969612159836
TCONS_00000009_ORF_1_ORF_5	4895	+	1	1585	1800	216	0.9885	-0.00598987064726764	0.0903687944258464
TCONS_00000009_ORF_1_ORF_6	4895	+	2	2288	2461	174	0.7404	-0.0581197802429992	0.0188796608170876
TCONS_00000009_ORF_1_ORF_7	4895	+	3	2925	3080	156	1.1284	-0.00225213666793835	0.077595920511564
TCONS_00000009_ORF_1_ORF_8	4895	+	2	4754	4876	123	0.6717	-0.0271508814894115	0.0102509480043091
TCONS_00000009_ORF_1_ORF_9	4895	+	3	3459	3581	123	1.1988	-0.0167395734692894	0.0635720025909902
TCONS_00000009_ORF_1_ORF_10	4895	+	1	2518	2619	102	1.0249	-0.251426012512518	0.00704443165190659
TCONS_00000009_ORF_1_ORF_11	4895	+	3	384	485	102	0.6656	-0.0454757067433165	0.00712317406406053
TCONS_00000009_ORF_1_ORF_12	4895	+	2	2129	2218	90	0.971	-0.00536888613901518	0.0224148406632865
TCONS_00000009_ORF_1_ORF_13	4895	+	2	170	250	81	0.9972	-0.192088228530684	0.00725486908078366
TCONS_00000009_ORF_1_ORF_14	4895	+	1	4564	4641	78	1.1873	0.0255741824703966	0.0485117145837669
TCONS_00000009_ORF_1_ORF_15	4895	+	1	367	435	69	0.9116	-0.390305020986186	0.00142669524391175
TCONS_00000009_ORF_1_ORF_16	4895	+	1	277	339	63	0.9781	0.140829705133788	0.0404737965355285
TCONS_00000009_ORF_1_ORF_17	4895	+	3	2583	2642	60	0.8616	0.0375705593190573	0.0143783557810224
TCONS_00000009_ORF_1_ORF_18	4895	+	2	4148	4201	54	0.6043	-0.182220122634078	0.0014783006398206
TCONS_00000016_ORF_1_ORF_1	4807	+	1	3091	3630	540	1.1772	0.506397841015458	0.993820553889337
TCONS_00000016_ORF_1_ORF_2	4807	+	2	1523	2008	486	0.772	0.10337349535057	0.653334734553304
TCONS_00000016_ORF_1_ORF_3	4807	+	2	4148	4468	321	0.593	-0.00656133686829492	0.0761096844156993
TCONS_00000016_ORF_1_ORF_4	4807	+	1	319	633	315	0.8323	0.248988417363516	0.453165043768217
TCONS_00000016_ORF_1_ORF_5	4807	+	2	449	664	216	0.9885	-0.00598987064726764	0.0907662176859507
TCONS_00000016_ORF_1_ORF_6	4807	+	1	2548	2721	174	0.7735	-0.142874169447066	0.0127928120328108
TCONS_00000016_ORF_1_ORF_7	4807	+	3	1152	1325	174	0.7404	-0.0581197802429992	0.0189692459700268
TCONS_00000016_ORF_1_ORF_8	4807	+	1	1789	1944	156	1.1284	-0.00225213666793835	0.0779419844664089
TCONS_00000016_ORF_1_ORF_9	4807	+	1	2923	3078	156	0.5838	0.127608739448512	0.0276540275482827
TCONS_00000016_ORF_1_ORF_10	4807	+	1	4666	4788	123	0.6717	-0.0271508814894115	0.0103000192205365
TCONS_00000016_ORF_1_ORF_11	4807	+	2	3371	3493	123	1.1988	-0.0167395734692894	0.0638598524313449
TCONS_00000016_ORF_1_ORF_12	4807	+	2	1382	1483	102	1.0249	-0.251426012512518	0.00707826307042289
TCONS_00000016_ORF_1_ORF_13	4807	+	3	993	1082	90	0.971	-0.00536888613901518	0.0225208154139582
TCONS_00000016_ORF_1_ORF_14	4807	+	3	4476	4553	78	1.1873	0.0255741824703966	0.0487349213769284
TCONS_00000016_ORF_1_ORF_15	4807	+	1	2143	2214	72	0.57	-0.152838275122084	0.00192843228178729
TCONS_00000016_ORF_1_ORF_16	4807	+	3	2232	2297	66	0.9212	-0.228036567080337	0.00382668436314442
TCONS_00000016_ORF_1_ORF_17	4807	+	3	2439	2504	66	0.9827	-0.33115783510168	0.00253331530512384
TCONS_00000016_ORF_1_ORF_18	4807	+	1	1447	1506	60	0.8616	0.0375705593190573	0.014446896473072
TCONS_00000016_ORF_1_ORF_19	4807	+	2	2849	2908	60	0.8584	-0.0140524788824325	0.010487615688117
TCONS_00000016_ORF_1_ORF_20	4807	+	1	4060	4113	54	0.6043	-0.182220122634078	0.00148544028117357
TCONS_00000005_ORF_1_ORF_1	4731	+	1	169	4257	4089	1.2636	0.551734811045099	1
TCONS_00000005_ORF_1_ORF_2	4731	+	3	750	974	225	1.2082	0.188704180744371	0.435202163385909
TCONS_00000005_ORF_1_ORF_3	4731	+	2	1907	2104	198	1.0037	0.0045809230302914	0.0843248459058853
TCONS_00000005_ORF_1_ORF_4	4731	+	2	2318	2440	123	1.1988	-0.0167395734692894	0.0641094268961974
TCONS_00000005_ORF_1_ORF_5	4731	+	2	2759	2875	117	1.2218	-0.052416380238933	0.0528877516681606
TCONS_00000005_ORF_1_ORF_6	4731	+	2	545	631	87	1.0447	-0.00723034200860571	0.0277285440850876
TCONS_00000005_ORF_1_ORF_7	4731	+	2	665	730	66	1.0855	-0.261217670840167	0.00552606728514847
TCONS_00000228_ORF_1_ORF_1	824	+	1	40	333	294	1.2009	0.695157094632582	0.977547821435784
TCONS_00000228_ORF_1_ORF_2	824	+	2	164	358	195	1.0765	-0.0193733225019962	0.109220340815949
TCONS_00000228_ORF_1_ORF_3	824	+	1	478	579	102	1.0453	0.236410343052871	0.155174153876552
TCONS_00000087_ORF_1_ORF_1	1248	+	2	173	721	549	1.086	0.455516391351894	0.991448144216443
TCONS_00000087_ORF_1_ORF_2	1248	+	1	109	258	150	1.1574	0.622601535277308	0.824787557513205
TCONS_00000087_ORF_1_ORF_3	1248	+	3	1125	1247	123	0.8958	-0.277186698655857	0.00597079087403513
TCONS_00000087_ORF_1_ORF_4	1248	+	1	964	1074	111	0.3318	-0.50285185540957	0.000191057881533252
TCONS_00000087_ORF_1_ORF_5	1248	+	3	276	377	102	1.0548	-0.160787015273938	0.0163766587740853
TCONS_00000087_ORF_1_ORF_6	1248	+	3	528	605	78	1.1628	-0.249923637370653	0.0106392941597389
TCONS_00000087_ORF_1_ORF_7	1248	+	3	711	776	66	1.0154	-0.104185373283978	0.0135130872270879
TCONS_00000087_ORF_1_ORF_8	1248	+	1	649	705	57	1.1332	-0.029953393175863	0.0283423867020341
TCONS_00000232_ORF_1_ORF_1	2655	+	1	1030	2193	1164	1.2533	0.461446188975239	0.999994811560121
TCONS_00000232_ORF_1_ORF_2	2655	+	1	82	744	663	1.1189	0.549461474629885	0.998687853926027
