	#feature_id	TPM	gene
584	ENSG00000137968.17	2.715117	SLC44A5
585	ENSG00000137992.15	11.904745	DBT
586	ENSG00000137996.13	30.283999	RTCA
587	ENSG00000142583.18	4.177103	SLC2A5
588	ENSG00000142599.19	100.041625	RERE
589	ENSG00000142606.16	1.044276	MMEL1
590	ENSG00000142609.20	0.208855	CFAP74
591	ENSG00000142623.11	1.253131	PADI1
592	ENSG00000142627.13	24.018344	EPHA2
593	ENSG00000142634.13	5.012524	EFHD2
594	ENSG00000142655.13	29.866289	PEX14
595	ENSG00000142657.21	86.466039	PGD
596	ENSG00000142661.19	1.044276	MYOM3
597	ENSG00000142669.15	9.189627	SH3BGRL3
598	ENSG00000142676.14	17.334979	RPL11
599	ENSG00000142677.4	1.879697	IL22RA1
600	ENSG00000142684.9	1.461986	ZNF593
601	ENSG00000142686.8	73.308164	C1orf216
602	ENSG00000142687.18	70.801902	KIAA0319L
603	ENSG00000142733.17	1.044276	MAP3K6
604	ENSG00000142751.15	4.803669	GPN2
605	ENSG00000142765.18	0.208855	SYTL1
606	ENSG00000142784.16	123.015693	WDTC1
607	ENSG00000142794.19	2.088552	NBPF3
608	ENSG00000142798.20	1.670841	HSPG2
609	ENSG00000142856.17	3.759393	ITGB3BP
610	ENSG00000142864.15	225.98129	SERBP1
611	ENSG00000142867.14	12.1136	BCL10
612	ENSG00000142871.18	486.423683	CCN1
613	ENSG00000142875.20	175.02063	PRKACB
614	ENSG00000142892.15	93.567115	PIGK
615	ENSG00000142910.16	3.968248	TINAGL1
616	ENSG00000142920.17	18.58811	AZIN2
617	ENSG00000142937.12	18.796965	RPS8
618	ENSG00000142945.13	0.835421	KIF2C
619	ENSG00000142949.17	76.023281	PTPRF
620	ENSG00000142961.16	6.47451	MOB3C
621	ENSG00000142973.15	0.208855	CYP4B1
622	ENSG00000143013.13	57.017461	LMO4
623	ENSG00000143028.9	0.208855	SYPL2
624	ENSG00000143032.8	3.341683	BARHL2
625	ENSG00000143033.18	38.638206	MTF2
626	ENSG00000143036.17	7.309931	SLC44A3
627	ENSG00000143061.18	25.271475	IGSF3
628	ENSG00000143079.15	45.321571	CTTNBP2NL
629	ENSG00000143093.15	64.953957	STRIP1
630	ENSG00000143106.13	20.258951	PSMA5
631	ENSG00000143107.10	0.208855	FNDC7
632	ENSG00000143110.12	0.835421	C1orf162
633	ENSG00000143119.14	0.41771	CD53
634	ENSG00000143126.8	14.828717	CELSR2
635	ENSG00000143127.13	1.461986	ITGA10
636	ENSG00000143147.15	6.47451	GPR161
637	ENSG00000143149.13	143.90121	ALDH9A1
638	ENSG00000143153.14	451.336015	ATP1B1
639	ENSG00000143155.13	37.802785	TIPRL
640	ENSG00000143156.14	52.004937	NME7
641	ENSG00000143157.12	87.71917	POGK
642	ENSG00000143158.11	41.979889	MPC2
643	ENSG00000143162.9	295.530061	CREG1
644	ENSG00000143164.16	78.738398	DCAF6
645	ENSG00000143171.13	44.06844	RXRG
646	ENSG00000143178.13	1.044276	TBX19
647	ENSG00000143179.16	13.157876	UCK2
648	ENSG00000143183.18	148.287168	TMCO1
649	ENSG00000143190.23	140.559527	POU2F1
650	ENSG00000143194.13	1.879697	MAEL
651	ENSG00000143195.13	48.245544	ILDR2
652	ENSG00000143198.13	16.708413	MGST3
653	ENSG00000143207.21	69.757626	COP1
654	ENSG00000143222.12	23.809489	UFC1
655	ENSG00000143224.18	15.246427	PPOX
656	ENSG00000143226.15	2.923972	FCGR2A
657	ENSG00000143228.13	1.879697	NUF2
658	ENSG00000143248.13	79.156108	RGS5
659	ENSG00000143252.16	68.504495	SDHC
660	ENSG00000143256.5	7.936496	PFDN2
661	ENSG00000143258.16	33.207972	USP21
662	ENSG00000143294.15	140.141817	PRCC
663	ENSG00000143303.12	7.727641	METTL25B
664	ENSG00000143314.12	10.442758	MRPL24
665	ENSG00000143315.8	104.009873	PIGM
666	ENSG00000143318.13	14.619862	CASQ1
667	ENSG00000143319.17	21.720937	ISG20L2
668	ENSG00000143320.9	0.626566	CRABP2
669	ENSG00000143321.19	70.175336	HDGF
670	ENSG00000143324.14	68.086784	XPR1
671	ENSG00000143333.7	220.133346	RGS16
672	ENSG00000143337.19	123.224548	TOR1AIP1
673	ENSG00000143340.7	0.41771	FAM163A
674	ENSG00000143341.12	0.835421	HMCN1
675	ENSG00000143344.16	58.897157	RGL1
676	ENSG00000143353.12	64.118536	LYPLAL1
677	ENSG00000143355.16	14.202151	LHX9
678	ENSG00000143363.17	34.252247	PRUNE1
679	ENSG00000143365.19	0.208855	RORC
680	ENSG00000143367.17	12.94902	TUFT1
681	ENSG00000143368.10	37.59393	SF3B4
682	ENSG00000143369.15	2.088552	ECM1
683	ENSG00000143373.18	57.017461	ZNF687
684	ENSG00000143374.18	43.024164	TARS2
685	ENSG00000143375.15	15.455282	CGN
686	ENSG00000143376.14	77.902977	SNX27
687	ENSG00000143379.13	24.227199	SETDB1
688	ENSG00000143382.16	1.879697	ADAMTSL4
689	ENSG00000143384.14	371.135631	MCL1
690	ENSG00000143387.14	22.347503	CTSK
691	ENSG00000143390.18	52.840357	RFX5
692	ENSG00000143393.17	89.390011	PI4KB
693	ENSG00000143398.20	182.957126	PIP5K1A
694	ENSG00000143401.15	530.283268	ANP32E
695	ENSG00000143409.17	3.341683	MINDY1
696	ENSG00000143416.21	11.278179	SELENBP1
697	ENSG00000143418.20	33.625682	CERS2
698	ENSG00000143420.19	211.570284	ENSA
699	ENSG00000143436.11	19.841241	MRPL9
700	ENSG00000143437.21	68.71335	ARNT
701	ENSG00000143442.22	134.293872	POGZ
702	ENSG00000143443.10	8.354207	C1orf56
703	ENSG00000143457.11	23.182924	GOLPH3L
704	ENSG00000143458.12	2.715117	GABPB2
705	ENSG00000143469.20	30.283999	SYT14
706	ENSG00000143473.13	1.044276	KCNH1
707	ENSG00000143479.18	11.069324	DYRK3
708	ENSG00000143486.16	11.695889	EIF2D
709	ENSG00000143493.13	31.745985	INTS7
710	ENSG00000143494.16	2.923972	VASH2
711	ENSG00000143498.18	4.803669	TAF1A
712	ENSG00000143499.14	27.568882	SMYD2
713	ENSG00000143502.16	46.156992	SUSD4
714	ENSG00000143507.18	73.099308	DUSP10
715	ENSG00000143514.17	119.2563	TP53BP2
716	ENSG00000143537.14	41.771033	ADAM15
717	ENSG00000143543.15	51.587226	JTB
718	ENSG00000143545.10	6.0568	RAB13
719	ENSG00000143549.21	78.111832	TPM3
720	ENSG00000143553.11	17.543834	SNAPIN
721	ENSG00000143554.14	2.297407	SLC27A3
722	ENSG00000143569.19	105.263004	UBAP2L
723	ENSG00000143570.19	28.404303	SLC39A1
724	ENSG00000143575.15	18.1704	HAX1
725	ENSG00000143578.16	1.670841	CREB3L4
726	ENSG00000143590.14	7.101076	EFNA3
727	ENSG00000143603.19	5.847945	KCNN3
728	ENSG00000143612.21	167.919554	C1orf43
729	ENSG00000143614.10	53.466923	GATAD2B
730	ENSG00000143621.17	74.352439	ILF2
731	ENSG00000143622.11	7.727641	RIT1
732	ENSG00000143624.14	46.365847	INTS3
733	ENSG00000143630.10	4.177103	HCN3
734	ENSG00000143633.13	9.816193	C1orf131
735	ENSG00000143641.10	150.166865	GALNT2
736	ENSG00000143643.13	21.720937	TTC13
737	ENSG00000143653.10	92.105129	SCCPDH
738	ENSG00000143669.15	368.211659	LYST
739	ENSG00000143674.11	2.297407	MAP3K21
740	ENSG00000143702.16	93.984825	CEP170
741	ENSG00000143740.15	60.359143	SNAP47
742	ENSG00000143742.14	437.133864	SRP9
743	ENSG00000143748.18	29.448579	NVL
744	ENSG00000143751.10	45.948137	SDE2
745	ENSG00000143753.13	47.827833	DEGS1
746	ENSG00000143756.12	59.523723	FBXO28
747	ENSG00000143761.16	606.515404	ARF1
748	ENSG00000143768.13	1.253131	LEFTY2
749	ENSG00000143771.12	33.834537	CNIH4
750	ENSG00000143772.11	2.506262	ITPKB
751	ENSG00000143774.17	194.861871	GUK1
752	ENSG00000143776.20	126.983941	CDC42BPA
753	ENSG00000143786.8	0.41771	CNIH3
754	ENSG00000143793.13	20.258951	C1orf35
755	ENSG00000143799.14	358.813176	PARP1
756	ENSG00000143801.18	27.151172	PSEN2
757	ENSG00000143811.20	153.717403	PYCR2
758	ENSG00000143815.15	43.024164	LBR
759	ENSG00000143816.8	0.41771	WNT9A
760	ENSG00000143819.13	37.385075	EPHX1
761	ENSG00000143842.15	4.385959	SOX13
762	ENSG00000143845.15	8.563062	ETNK2
763	ENSG00000143847.16	12.94902	PPFIA4
764	ENSG00000143850.16	18.58811	PLEKHA6
765	ENSG00000143851.16	0.208855	PTPN7
766	ENSG00000143858.12	10.860469	SYT2
767	ENSG00000143862.8	20.258951	ARL8A
768	ENSG00000146463.12	48.872109	ZMYM4
769	ENSG00000149527.18	51.378371	PLCH2
770	ENSG00000150337.14	0.41771	FCGR1A
771	ENSG00000151414.15	108.604687	NEK7
772	ENSG00000152061.24	54.093488	RABGAP1L
773	ENSG00000152078.10	40.100192	TLCD4
774	ENSG00000152092.16	55.555474	ASTN1
775	ENSG00000152104.12	3.550538	PTPN14
776	ENSG00000152332.16	93.149404	UHMK1
777	ENSG00000152382.6	100.25048	TADA1
778	ENSG00000152760.10	1.670841	DYNLT5
779	ENSG00000152763.17	2.923972	DNAI4
780	ENSG00000152904.11	104.009873	GGPS1
781	ENSG00000153187.20	972.011946	HNRNPU
782	ENSG00000153207.16	37.17622	AHCTF1
783	ENSG00000153363.14	8.145352	LINC00467
784	ENSG00000153898.13	0.208855	MCOLN2
785	ENSG00000153904.21	216.791663	DDAH1
786	ENSG00000153936.18	136.382424	HS2ST1
787	ENSG00000154027.19	12.322455	AK5
788	ENSG00000154222.15	7.101076	CC2D1B
789	ENSG00000154305.18	77.902977	MIA3
790	ENSG00000154309.9	5.221379	DISP1
791	ENSG00000154358.23	5.012524	OBSCN
792	ENSG00000154370.16	10.651614	TRIM11
793	ENSG00000154380.18	55.346619	ENAH
794	ENSG00000154429.11	76.858701	CCSAP
795	ENSG00000154451.15	2.715117	GBP5
796	ENSG00000154511.12	32.372551	DIPK1A
797	ENSG00000155363.19	11.278179	MOV10
798	ENSG00000155366.17	40.100192	RHOC
799	ENSG00000155367.16	22.347503	PPM1J
800	ENSG00000155380.13	482.66429	SLC16A1
801	ENSG00000155761.14	2.088552	SPAG17
802	ENSG00000155816.21	21.512082	FMN2
803	ENSG00000156097.13	6.683365	GPR61
804	ENSG00000156171.15	12.94902	DRAM2
805	ENSG00000156875.14	167.084133	MFSD14A
806	ENSG00000156876.10	26.524606	SASS6
807	ENSG00000157064.11	24.853765	NMNAT2
808	ENSG00000157077.16	35.296523	ZFYVE9
809	ENSG00000157181.16	44.695006	ODR4
810	ENSG00000157184.7	36.340799	CPT2
811	ENSG00000157191.20	28.195448	NECAP2
812	ENSG00000157193.18	18.796965	LRP8
813	ENSG00000157216.16	22.556358	SSBP3
814	ENSG00000157870.17	85.212908	PRXL2B
815	ENSG00000157873.18	1.879697	TNFRSF14
816	ENSG00000157881.16	120.927142	PANK4
817	ENSG00000157911.11	57.852881	PEX10
818	ENSG00000157916.20	71.637322	RER1
819	ENSG00000157933.10	4.177103	SKI
820	ENSG00000157978.12	19.632386	LDLRAP1
821	ENSG00000158006.14	15.872993	PAFAH2
822	ENSG00000158008.10	5.430234	EXTL1
823	ENSG00000158014.15	0.626566	SLC30A2
824	ENSG00000158022.7	0.41771	TRIM63
825	ENSG00000158062.21	3.759393	UBXN11
826	ENSG00000158109.15	31.11942	TPRG1L
827	ENSG00000158156.9	5.430234	XKR8
828	ENSG00000158161.16	17.543834	EYA3
829	ENSG00000158195.11	55.137764	WASF2
830	ENSG00000158246.8	4.177103	TENT5B
831	ENSG00000158286.13	3.550538	RNF207
832	ENSG00000158315.11	0.208855	RHBDL2
833	ENSG00000158473.8	0.626566	CD1D
834	ENSG00000158615.10	37.385075	PPP1R15B
835	ENSG00000158710.15	39.473627	TAGLN2
836	ENSG00000158711.14	44.486151	ELK4
837	ENSG00000158714.11	0.208855	SLAMF8
838	ENSG00000158715.6	1.044276	SLC45A3
839	ENSG00000158716.9	9.816193	DUSP23
840	ENSG00000158747.15	12.53131	NBL1
841	ENSG00000158748.4	0.41771	HTR6
842	ENSG00000158769.18	5.847945	F11R
843	ENSG00000158773.14	9.607338	USF1
844	ENSG00000158793.14	11.069324	NIT1
845	ENSG00000158796.17	90.016577	DEDD
846	ENSG00000158828.8	46.992413	PINK1
847	ENSG00000158850.15	19.841241	B4GALT3
848	ENSG00000158859.10	6.892221	ADAMTS4
849	ENSG00000158864.13	210.317153	NDUFS2
850	ENSG00000158869.11	0.626566	FCER1G
851	ENSG00000158882.15	46.156992	TOMM40L
852	ENSG00000158966.16	16.290703	CACHD1
853	ENSG00000159023.22	170.008106	EPB41
854	ENSG00000159164.10	142.021513	SV2A
855	ENSG00000159166.15	0.41771	LAD1
856	ENSG00000159176.14	40.100192	CSRP1
857	ENSG00000159189.12	3.968248	C1QC
858	ENSG00000159208.16	36.549654	CIART
859	ENSG00000159214.13	3.132828	CCDC24
860	ENSG00000159346.13	553.257337	ADIPOR1
861	ENSG00000159348.13	52.004937	CYB5R1
862	ENSG00000159352.16	83.750922	PSMD4
863	ENSG00000159363.19	33.625682	ATP13A2
864	ENSG00000159377.11	14.411007	PSMB4
865	ENSG00000159388.6	879.071397	BTG2
866	ENSG00000159409.15	60.567998	CELF3
867	ENSG00000159423.17	27.986592	ALDH4A1
868	ENSG00000159445.13	40.309047	THEM4
869	ENSG00000159479.17	68.71335	MED8
870	ENSG00000159592.11	185.254533	GPBP1L1
871	ENSG00000159596.7	20.885517	TMEM69
872	ENSG00000159658.15	187.760795	EFCAB14
873	ENSG00000160049.12	29.239723	DFFA
874	ENSG00000160050.16	11.695889	CCDC28B
875	ENSG00000160051.12	4.594814	IQCC
876	ENSG00000160055.20	5.012524	TMEM234
877	ENSG00000160058.19	128.028217	BSDC1
878	ENSG00000160062.15	5.012524	ZBTB8A
879	ENSG00000160072.20	4.385959	ATAD3B
880	ENSG00000160075.12	91.896273	SSU72
881	ENSG00000160087.21	36.131944	UBE2J2
882	ENSG00000160094.15	15.455282	ZNF362
883	ENSG00000160097.20	3.550538	FNDC5
884	ENSG00000160678.12	1.044276	S100A1
885	ENSG00000160679.13	83.959777	CHTOP
886	ENSG00000160685.14	10.233903	ZBTB7B
887	ENSG00000160688.19	16.290703	FLAD1
888	ENSG00000160691.19	40.309047	SHC1
889	ENSG00000160710.18	217.835939	ADAR
890	ENSG00000160712.13	2.715117	IL6R
891	ENSG00000160714.10	9.398483	UBE2Q1
892	ENSG00000160716.6	32.163696	CHRNB2
893	ENSG00000160741.17	22.138648	CRTC2
894	ENSG00000160752.15	22.765213	FDPS
895	ENSG00000160753.16	26.524606	RUSC1
896	ENSG00000160766.15	2.297407	GBA1LP
897	ENSG00000160767.22	16.917269	ENTREP3
898	ENSG00000160781.17	12.53131	PAQR6
899	ENSG00000160783.19	6.0568	PMF1
900	ENSG00000160785.14	102.756742	SLC25A44
901	ENSG00000160789.24	28.822013	LMNA
902	ENSG00000160803.8	30.70171	UBQLN4
903	ENSG00000160818.17	6.47451	GPATCH4
904	ENSG00000162368.14	151.002286	CMPK1
905	ENSG00000162373.13	7.518786	BEND5
906	ENSG00000162374.18	12.740165	ELAVL4
907	ENSG00000162377.6	15.455282	COA7
908	ENSG00000162378.13	74.561295	ZYG11B
909	ENSG00000162383.13	267.334613	SLC1A7
910	ENSG00000162384.14	18.1704	CZIB
911	ENSG00000162385.11	5.847945	MAGOH
912	ENSG00000162390.18	9.607338	ACOT11
913	ENSG00000162391.12	0.208855	FAM151A
914	ENSG00000162396.6	12.740165	PARS2
915	ENSG00000162402.14	34.461103	USP24
916	ENSG00000162407.9	52.213792	PLPP3
917	ENSG00000162408.11	10.233903	NOL9
918	ENSG00000162409.12	103.592163	PRKAA2
919	ENSG00000162413.17	51.169516	KLHL21
920	ENSG00000162415.7	10.651614	ZSWIM5
921	ENSG00000162419.13	20.885517	GMEB1
922	ENSG00000162426.16	25.271475	SLC45A1
923	ENSG00000162430.18	11.904745	SELENON
924	ENSG00000162433.15	78.738398	AK4
925	ENSG00000162434.13	168.337264	JAK1
926	ENSG00000162437.14	19.632386	RAVER2
927	ENSG00000162441.12	12.53131	LZIC
928	ENSG00000162444.12	0.41771	RBP7
929	ENSG00000162456.10	0.41771	KNCN
930	ENSG00000162458.13	3.132828	FBLIM1
931	ENSG00000162461.8	1.044276	SLC25A34
932	ENSG00000162493.17	44.903861	PDPN
933	ENSG00000162494.6	10.442758	LRRC38
934	ENSG00000162496.9	13.366731	DHRS3
935	ENSG00000162511.8	11.069324	LAPTM5
936	ENSG00000162512.16	52.004937	SDC3
937	ENSG00000162517.13	47.618978	PEF1
938	ENSG00000162520.15	3.132828	SYNC
939	ENSG00000162521.19	581.035074	RBBP4
940	ENSG00000162522.11	3.550538	NHSL3
941	ENSG00000162542.14	1.044276	TMCO4
942	ENSG00000162543.6	11.904745	UBXN10
943	ENSG00000162545.6	12.740165	CAMK2N1
944	ENSG00000162551.14	12.94902	ALPL
945	ENSG00000162572.21	4.594814	SCNN1D
946	ENSG00000162576.17	23.809489	MXRA8
947	ENSG00000162585.17	8.145352	FAAP20
948	ENSG00000162591.16	8.145352	MEGF6
949	ENSG00000162594.16	0.208855	IL23R
950	ENSG00000162595.8	11.695889	DIRAS3
951	ENSG00000162599.17	122.597983	NFIA
952	ENSG00000162600.12	3.759393	OMA1
953	ENSG00000162601.11	43.441875	MYSM1
954	ENSG00000162604.12	27.360027	TM2D1
955	ENSG00000162607.13	113.408356	USP1
956	ENSG00000162613.17	158.312216	FUBP1
957	ENSG00000162614.19	0.835421	NEXN
958	ENSG00000162616.9	42.606454	DNAJB4
959	ENSG00000162618.15	5.847945	ADGRL4
960	ENSG00000162620.16	0.835421	LRRIQ3
961	ENSG00000162623.16	38.01164	TYW3
962	ENSG00000162627.17	4.177103	SNX7
963	ENSG00000162630.6	36.967365	B3GALT2
964	ENSG00000162631.20	12.1136	NTNG1
965	ENSG00000162636.16	9.189627	EEIG2
966	ENSG00000162639.16	8.771917	HENMT1
967	ENSG00000162642.14	29.030868	C1orf52
968	ENSG00000162643.13	1.253131	DNAI3
969	ENSG00000162645.13	3.550538	GBP2
970	ENSG00000162650.17	7.727641	ATXN7L2
971	ENSG00000162654.9	12.1136	GBP4
972	ENSG00000162664.17	182.957126	ZNF326
973	ENSG00000162669.16	3.550538	HFM1
974	ENSG00000162670.11	1.879697	BRINP3
975	ENSG00000162688.17	142.021513	AGL
976	ENSG00000162692.12	6.47451	VCAM1
977	ENSG00000162694.14	31.11942	EXTL2
978	ENSG00000162695.12	30.910565	SLC30A7
979	ENSG00000162702.8	71.428467	ZNF281
980	ENSG00000162704.16	79.364963	ARPC5
981	ENSG00000162706.13	137.84441	CADM3
982	ENSG00000162711.18	1.461986	NLRP3
983	ENSG00000162714.13	19.214675	ZNF496
984	ENSG00000162722.9	2.715117	TRIM58
985	ENSG00000162728.5	12.1136	KCNJ9
986	ENSG00000162729.14	54.511199	IGSF8
987	ENSG00000162733.19	28.613158	DDR2
988	ENSG00000162734.13	2309.520433	PEA15
989	ENSG00000162735.19	164.577871	PEX19
990	ENSG00000162736.17	240.392297	NCSTN
991	ENSG00000162738.6	8.563062	VANGL2
992	ENSG00000162745.11	1.461986	OLFML2B
993	ENSG00000162746.14	0.41771	FCRLB
994	ENSG00000162755.14	13.157876	KLHDC9
995	ENSG00000162757.4	7.101076	C1orf74
996	ENSG00000162769.13	19.423531	FLVCR1
997	ENSG00000162772.17	19.00582	ATF3
998	ENSG00000162775.17	19.841241	RBM15
999	ENSG00000162777.17	0.41771	DENND2D
1000	ENSG00000162779.22	0.208855	AXDND1
1001	ENSG00000162782.16	0.626566	TDRD5
1002	ENSG00000162783.11	1.461986	IER5
1003	ENSG00000162813.18	11.695889	BPNT1
1004	ENSG00000162814.11	3.759393	SPATA17
1005	ENSG00000162817.7	10.860469	C1orf115
1006	ENSG00000162819.12	18.379255	BROX
1007	ENSG00000162825.17	24.853765	NBPF20
1008	ENSG00000162836.12	3.968248	ACP6
1009	ENSG00000162849.16	1.670841	KIF26B
1010	ENSG00000162851.8	11.487034	TFB2M
1011	ENSG00000162852.14	94.611391	CNST
1012	ENSG00000162873.15	73.517019	KLHDC8A
1013	ENSG00000162885.14	16.708413	B3GALNT2
1014	ENSG00000162889.11	18.1704	MAPKAPK2
1015	ENSG00000162909.18	52.422647	CAPN2
1016	ENSG00000162910.19	7.101076	MRPL55
1017	ENSG00000162923.17	76.440991	WDR26
1018	ENSG00000162946.23	56.390895	DISC1
1019	ENSG00000163041.13	46.156992	H3-3A
1020	ENSG00000163050.18	23.391779	COQ8A
1021	ENSG00000163125.16	75.60557	RPRD2
1022	ENSG00000163131.12	2.088552	CTSS
1023	ENSG00000163155.12	1.253131	LYSMD1
1024	ENSG00000163156.12	3.341683	SCNM1
1025	ENSG00000163157.15	0.41771	TMOD4
1026	ENSG00000163159.15	28.613158	VPS72
1027	ENSG00000163191.6	0.41771	S100A11
1028	ENSG00000163344.6	14.202151	PMVK
1029	ENSG00000163346.17	160.400768	PBXIP1
1030	ENSG00000163348.4	38.01164	PYGO2
1031	ENSG00000163349.22	204.051498	HIPK1
1032	ENSG00000163354.15	3.759393	DCST2
1033	ENSG00000163357.11	1.670841	DCST1
1034	ENSG00000163362.11	1.044276	INAVA
1035	ENSG00000163374.20	82.080081	YY1AP1
1036	ENSG00000163382.13	26.733461	NAXE
1037	ENSG00000163393.13	21.094372	SLC22A15
1038	ENSG00000163399.16	1909.353934	ATP1A1
1039	ENSG00000163431.13	156.641375	LMOD1
1040	ENSG00000163435.16	2.297407	ELF3
1041	ENSG00000163444.12	88.554591	TMEM183A
1042	ENSG00000163462.19	3.132828	TRIM46
1043	ENSG00000163463.13	6.683365	KRTCAP2
1044	ENSG00000163468.15	354.636073	CCT3
1045	ENSG00000163472.19	8.980772	TMEM79
1046	ENSG00000163479.14	9.189627	SSR2
1047	ENSG00000163485.17	31.954841	ADORA1
1048	ENSG00000163531.17	162.280465	NFASC
1049	ENSG00000163545.11	2.715117	NUAK2
1050	ENSG00000163563.8	28.613158	MNDA
1051	ENSG00000163565.20	8.563062	IFI16
1052	ENSG00000163866.9	13.993296	SMIM12
1053	ENSG00000163867.17	35.714234	ZMYM6
1054	ENSG00000163874.11	0.208855	ZC3H12A
1055	ENSG00000163875.16	160.609623	MEAF6
1056	ENSG00000163877.11	6.892221	SNIP1
1057	ENSG00000163879.11	29.657434	DNALI1
1058	ENSG00000163909.8	10.025048	HEYL
1059	ENSG00000164002.12	6.683365	EXO5
1060	ENSG00000164008.17	5.847945	C1orf50
1061	ENSG00000164010.15	15.664138	ERMAP
1062	ENSG00000164011.18	13.993296	ZNF691
1063	ENSG00000168118.12	96.073377	RAB4A
1064	ENSG00000168159.15	239.139166	RNF187
1065	ENSG00000168243.11	9.189627	GNG4
1066	ENSG00000168264.11	162.280465	IRF2BP2
1067	ENSG00000168275.16	6.683365	COA6
1068	ENSG00000168389.18	6.265655	MFSD2A
1069	ENSG00000168528.12	0.835421	SERINC2
1070	ENSG00000168653.11	13.157876	NDUFS5
1071	ENSG00000168679.18	1.879697	SLC16A4
1072	ENSG00000168710.18	87.928025	AHCYL1
1073	ENSG00000168765.18	12.322455	GSTM4
1074	ENSG00000169213.7	18.379255	RAB3B
1075	ENSG00000169231.13	2.715117	THBS3
1076	ENSG00000169241.19	0.41771	SLC50A1
1077	ENSG00000169242.12	13.993296	EFNA1
1078	ENSG00000169291.10	1.253131	SHE
1079	ENSG00000169418.10	0.208855	NPR1
1080	ENSG00000169504.15	442.564098	CLIC4
1081	ENSG00000169598.17	15.664138	DFFB
1082	ENSG00000169641.14	18.1704	LUZP1
1083	ENSG00000169905.13	16.708413	TOR1AIP2
1084	ENSG00000169914.6	14.202151	OTUD3
1085	ENSG00000169962.5	0.41771	TAS1R3
1086	ENSG00000169972.12	1.461986	PUSL1
1087	ENSG00000169991.11	7.936496	IFFO2
1088	ENSG00000170075.10	27.777737	GPR37L1
1089	ENSG00000170382.12	10.025048	LRRN2
1090	ENSG00000170385.10	54.302343	SLC30A1
1091	ENSG00000170989.10	128.863638	S1PR1
1092	ENSG00000171161.13	66.624798	ZNF672
1093	ENSG00000171163.16	4.385959	ZNF692
1094	ENSG00000171357.6	0.208855	LURAP1
1095	ENSG00000171385.10	46.156992	KCND3
1096	ENSG00000171488.15	9.189627	LRRC8C
1097	ENSG00000171492.14	60.150288	LRRC8D
1098	ENSG00000171502.15	10.442758	COL24A1
1099	ENSG00000171603.18	324.352074	CLSTN1
1100	ENSG00000171612.7	48.454399	SLC25A33
1101	ENSG00000171621.14	3.759393	SPSB1
1102	ENSG00000171680.23	6.892221	PLEKHG5
1103	ENSG00000171729.14	0.208855	TMEM51
1104	ENSG00000171735.19	85.004053	CAMTA1
1105	ENSG00000171786.6	1.044276	NHLH1
1106	ENSG00000171793.16	18.796965	CTPS1
1107	ENSG00000171806.12	11.904745	METTL18
1108	ENSG00000171824.14	78.738398	EXOSC10
1109	ENSG00000171943.12	33.834537	SRGAP2C
1110	ENSG00000171960.12	12.53131	PPIH
1111	ENSG00000172031.7	3.968248	EPHX4
1112	ENSG00000172339.10	6.47451	ALG14
1113	ENSG00000172380.6	62.865405	GNG12
1114	ENSG00000172456.18	2.088552	FGGY
1115	ENSG00000173110.8	21.720937	HSPA6
1116	ENSG00000173171.15	11.487034	MTX1
1117	ENSG00000173207.13	1.879697	CKS1B
1118	ENSG00000173218.15	12.94902	VANGL1
1119	ENSG00000173369.17	1.253131	C1QB
1120	ENSG00000173372.17	1.044276	C1QA
1121	ENSG00000173406.16	20.885517	DAB1
1122	ENSG00000173409.14	32.581406	ARV1
1123	ENSG00000173436.15	41.771033	MICOS10
1124	ENSG00000173614.14	6.0568	NMNAT1
1125	ENSG00000173641.18	6.47451	HSPB7
1126	ENSG00000173660.12	23.182924	UQCRH
1127	ENSG00000173662.21	0.41771	TAS1R1
1128	ENSG00000173726.11	141.812658	TOMM20
1129	ENSG00000173846.13	2.297407	PLK3
1130	ENSG00000173947.14	7.518786	CIMAP3
1131	ENSG00000174021.12	8.145352	GNG5
1132	ENSG00000174059.17	4.385959	CD34
1133	ENSG00000174151.15	6.47451	CYB561D1
1134	ENSG00000174307.7	5.63909	PHLDA3
1135	ENSG00000174332.6	0.208855	GLIS1
1136	ENSG00000174514.13	79.991529	MFSD4A
1137	ENSG00000174529.7	0.41771	TMEM81
1138	ENSG00000174574.16	152.255417	AKIRIN1
1139	ENSG00000174606.14	32.163696	ANGEL2
1140	ENSG00000174827.14	0.626566	PDZK1
1141	ENSG00000174842.17	31.11942	GLMN
1142	ENSG00000174950.11	0.208855	CD164L2
1143	ENSG00000175087.10	113.1995	PDIK1L
1144	ENSG00000175130.7	262.948655	MARCKSL1
1145	ENSG00000175137.11	22.765213	SH3BP5L
1146	ENSG00000175147.13	0.208855	TMEM51-AS1
1147	ENSG00000175279.22	0.626566	CENPS
1148	ENSG00000175707.10	3.550538	KDF1
1149	ENSG00000175756.14	24.436055	AURKAIP1
1150	ENSG00000175984.15	1.461986	DENND2C
1151	ENSG00000176022.7	4.803669	B3GALT6
1152	ENSG00000176261.16	9.189627	ZBTB8OS
1153	ENSG00000176393.11	24.018344	RNPEP
